raw_name,original_video,segmented_video,segment_number,start,end,start_frame,end_frame,sentiment,happy,sad,anger,surprise,disgust,fear
SGsiGz2fdpo[30],SGsiGz2fdpo,SGsiGz2fdpo_30,30,36.3188208617,39.8630385488,1089,1195,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
SGsiGz2fdpo[3],SGsiGz2fdpo,SGsiGz2fdpo_3,3,47.6430839002,53.9410430839,1429,1618,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
SGsiGz2fdpo[4],SGsiGz2fdpo,SGsiGz2fdpo_4,4,53.5297052154,57.6326530612,1605,1728,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
SGsiGz2fdpo[5],SGsiGz2fdpo,SGsiGz2fdpo_5,5,56.812244898,61.4040816327,1704,1842,-1.0,0.0,0.6666667,0.0,0.0,0.0,0.0
SGsiGz2fdpo[6],SGsiGz2fdpo,SGsiGz2fdpo_6,6,60.9727891156,65.6344671202,1829,1969,0.0,0.33333334,0.6666667,0.0,0.0,0.0,0.0
SGsiGz2fdpo[7],SGsiGz2fdpo,SGsiGz2fdpo_7,7,64.7442176871,73.5365079365,1942,2206,1.6666666,1.3333334,0.0,0.0,0.0,0.0,0.0
SGsiGz2fdpo[8],SGsiGz2fdpo,SGsiGz2fdpo_8,8,72.5863945578,80.2712018141,2177,2408,0.33333334,0.33333334,0.6666667,0.0,0.0,0.0,0.0
SGsiGz2fdpo[9],SGsiGz2fdpo,SGsiGz2fdpo_9,9,80.4385487528,84.8108843537,2413,2544,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
SH0OYx3fR7s[0],SH0OYx3fR7s,SH0OYx3fR7s_0,0,0.0,16.596,0,497,0.33333334,0.33333334,0.33333334,1.0,0.0,0.0,0.33333334
SH0OYx3fR7s[1],SH0OYx3fR7s,SH0OYx3fR7s_1,1,127.362,132.562,3820,3976,2.0,1.3333334,0.0,0.0,0.0,0.0,0.6666667
SH0OYx3fR7s[2],SH0OYx3fR7s,SH0OYx3fR7s_2,2,30.442,40.541,913,1216,1.0,1.0,0.0,0.0,0.0,0.0,0.0
SH0OYx3fR7s[3],SH0OYx3fR7s,SH0OYx3fR7s_3,3,42.804,49.671,1284,1490,1.0,1.0,0.0,0.0,0.0,0.0,0.6666667
SH0OYx3fR7s[4],SH0OYx3fR7s,SH0OYx3fR7s_4,4,52.342,59.798,1570,1793,0.33333334,0.6666667,0.0,0.6666667,0.0,0.0,0.0
SH0wXyhsx9s[0],SH0wXyhsx9s,SH0wXyhsx9s_0,0,-0.487528344671,8.54421768707,-15,256,0.6666667,1.0,0.0,0.0,0.33333334,0.0,0.0
SH0wXyhsx9s[1],SH0wXyhsx9s,SH0wXyhsx9s_1,1,7.87346938776,15.6480725624,236,469,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
SH0wXyhsx9s[2],SH0wXyhsx9s,SH0wXyhsx9s_2,2,46.1664399093,55.5074829932,1384,1665,-0.33333334,0.0,0.0,0.0,1.3333334,0.0,0.0
SHa756SwGJQ[0],SHa756SwGJQ,SHa756SwGJQ_0,0,-0.487528344671,4.97233560091,-15,149,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
SHa756SwGJQ[1],SHa756SwGJQ,SHa756SwGJQ_1,1,3.97233560091,11.2181405896,119,336,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
SHa756SwGJQ[2],SHa756SwGJQ,SHa756SwGJQ_2,2,10.2181405896,19.0303854875,306,570,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
SHa756SwGJQ[3],SHa756SwGJQ,SHa756SwGJQ_3,3,20.0058956916,27.5410430839,600,826,0.33333334,1.0,0.0,0.0,0.0,0.0,0.0
SHa756SwGJQ[4],SHa756SwGJQ,SHa756SwGJQ_4,4,27.2893424036,32.5596371882,818,976,-1.0,0.0,0.33333334,0.0,0.0,0.6666667,0.0
SHa756SwGJQ[5],SHa756SwGJQ,SHa756SwGJQ_5,5,31.8390022676,37.7578231293,955,1132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHa756SwGJQ[6],SHa756SwGJQ,SHa756SwGJQ_6,6,37.3863945578,46.3183673469,1121,1389,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
SHa756SwGJQ[7],SHa756SwGJQ,SHa756SwGJQ_7,7,46.874829932,50.3492063492,1406,1510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SI39azgVUR8[0],SI39azgVUR8,SI39azgVUR8_0,0,6.237,15.758,187,472,-2.6666667,0.0,1.3333334,1.6666666,0.6666667,2.0,0.6666667
SI39azgVUR8[1],SI39azgVUR8,SI39azgVUR8_1,1,65.542,72.589,1966,2177,2.3333333,2.0,0.0,0.0,0.0,0.0,0.0
SI39azgVUR8[2],SI39azgVUR8,SI39azgVUR8_2,2,15.456,19.489,463,584,-1.6666666,0.33333334,1.0,0.0,0.0,0.0,0.0
SI39azgVUR8[3],SI39azgVUR8,SI39azgVUR8_3,3,18.489,26.354,554,790,-1.6666666,0.0,1.6666666,0.0,0.0,0.0,0.0
SI39azgVUR8[4],SI39azgVUR8,SI39azgVUR8_4,4,25.683,35.263,770,1057,0.6666667,1.6666666,0.0,0.0,0.33333334,0.0,0.33333334
SI39azgVUR8[5],SI39azgVUR8,SI39azgVUR8_5,5,34.762,47.156,1042,1414,1.3333334,1.3333334,0.0,0.0,0.6666667,0.0,0.0
SI39azgVUR8[6],SI39azgVUR8,SI39azgVUR8_6,6,51.454,60.396,1543,1811,3.0,3.0,0.0,0.0,1.0,0.0,0.33333334
SKTyBOhDX6U[0],SKTyBOhDX6U,SKTyBOhDX6U_0,0,1.62766439909,10.3002267574,48,309,-0.33333334,0.33333334,0.6666667,0.33333334,0.0,0.33333334,0.0
SKTyBOhDX6U[1],SKTyBOhDX6U,SKTyBOhDX6U_1,1,40.5092970522,49.810430839,1215,1494,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
SKTyBOhDX6U[2],SKTyBOhDX6U,SKTyBOhDX6U_2,2,49.2693877551,56.0662131519,1478,1681,1.6666666,2.0,0.0,0.0,0.0,0.0,0.0
SKTyBOhDX6U[3],SKTyBOhDX6U,SKTyBOhDX6U_3,3,55.6149659864,59.8176870748,1668,1794,0.6666667,1.0,0.0,0.0,0.0,0.0,0.0
SKTyBOhDX6U[4],SKTyBOhDX6U,SKTyBOhDX6U_4,4,10.2680272109,17.114739229,308,513,0.6666667,0.6666667,0.0,0.0,0.6666667,0.0,0.0
SKTyBOhDX6U[5],SKTyBOhDX6U,SKTyBOhDX6U_5,5,16.6235827664,20.8362811791,498,625,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
SKTyBOhDX6U[6],SKTyBOhDX6U,SKTyBOhDX6U_6,6,20.325170068,23.5900226757,609,707,2.0,1.6666666,0.0,0.0,0.0,0.0,0.0
SKTyBOhDX6U[7],SKTyBOhDX6U,SKTyBOhDX6U_7,7,22.8893424036,28.1097505669,686,843,-0.6666667,0.0,0.33333334,0.0,0.0,0.0,0.0
SKTyBOhDX6U[8],SKTyBOhDX6U,SKTyBOhDX6U_8,8,27.1097505669,34.4752834467,813,1034,-0.33333334,0.6666667,0.33333334,0.0,0.0,0.0,0.0
SKTyBOhDX6U[9],SKTyBOhDX6U,SKTyBOhDX6U_9,9,33.8244897959,41.1102040816,1014,1233,1.0,1.0,0.0,0.0,0.0,0.0,0.0
SLi2gT5H6m8[0],SLi2gT5H6m8,SLi2gT5H6m8_0,0,0.0,3.645,0,109,-0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.33333334
SLi2gT5H6m8[1],SLi2gT5H6m8,SLi2gT5H6m8_1,1,3.324,7.626,99,228,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
SLi2gT5H6m8[2],SLi2gT5H6m8,SLi2gT5H6m8_2,2,7.295,14.022,218,420,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
SLi2gT5H6m8[3],SLi2gT5H6m8,SLi2gT5H6m8_3,3,13.431,20.417,402,612,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
SLi2gT5H6m8[4],SLi2gT5H6m8,SLi2gT5H6m8_4,4,20.126,25.615,603,768,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
SLi2gT5H6m8[5],SLi2gT5H6m8,SLi2gT5H6m8_5,5,25.643,36.301,769,1089,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
SLi2gT5H6m8[6],SLi2gT5H6m8,SLi2gT5H6m8_6,6,35.88,39.823,1076,1194,-2.3333333,0.0,1.6666666,0.33333334,0.0,1.0,0.0
SLi2gT5H6m8[7],SLi2gT5H6m8,SLi2gT5H6m8_7,7,40.29,44.852,1208,1345,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
SLi2gT5H6m8[8],SLi2gT5H6m8,SLi2gT5H6m8_8,8,43.852,47.336,1315,1420,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
SLi2gT5H6m8[9],SLi2gT5H6m8,SLi2gT5H6m8_9,9,46.945,52.165,1408,1564,1.3333334,0.6666667,0.0,0.0,0.0,0.0,0.0
SMr2DprlLu4[0],SMr2DprlLu4,SMr2DprlLu4_0,0,31.131,36.311,933,1089,2.0,1.6666666,0.0,0.0,0.0,0.0,0.0
SMzV26l6iA0[0],SMzV26l6iA0,SMzV26l6iA0_0,0,0.0,8.255,0,247,1.0,0.0,0.33333334,0.0,0.0,0.0,0.0
SMzV26l6iA0[1],SMzV26l6iA0,SMzV26l6iA0_1,1,50.177,57.882,1505,1736,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334
SNBqe_JpZC4[0],SNBqe_JpZC4,SNBqe_JpZC4_0,0,25.883,30.744,776,922,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.6666667
SO53x_pbou8[0],SO53x_pbou8,SO53x_pbou8_0,0,9.699,26.434,290,793,2.0,0.6666667,1.0,0.0,0.0,0.0,0.0
SO53x_pbou8[1],SO53x_pbou8,SO53x_pbou8_1,1,26.741,42.168,802,1265,1.0,0.0,0.6666667,0.0,0.0,0.0,0.33333334
SRP5FYP71Ng[0],SRP5FYP71Ng,SRP5FYP71Ng_0,0,64.335,71.99,1930,2159,1.0,0.6666667,0.33333334,0.0,0.0,0.0,0.6666667
SSNrLu-eZiM[0],SSNrLu-eZiM,SSNrLu-eZiM_0,0,1.029,10.989,30,329,1.0,1.0,0.0,0.0,0.33333334,0.0,0.0
STeqtJLakQQ[0],STeqtJLakQQ,STeqtJLakQQ_0,0,0.0,7.127,0,213,-0.6666667,0.0,0.0,0.0,0.33333334,0.6666667,0.0
STeqtJLakQQ[1],STeqtJLakQQ,STeqtJLakQQ_1,1,6.407,14.062,192,421,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.0
STeqtJLakQQ[2],STeqtJLakQQ,STeqtJLakQQ_2,2,13.132,21.864,393,655,-1.0,0.0,0.0,0.6666667,0.0,1.0,0.0
STeqtJLakQQ[3],STeqtJLakQQ,STeqtJLakQQ_3,3,20.864,27.95,625,838,-0.6666667,0.0,0.0,0.33333334,0.0,0.33333334,0.0
STeqtJLakQQ[4],STeqtJLakQQ,STeqtJLakQQ_4,4,26.95,33.448,808,1003,-1.3333334,0.0,0.33333334,0.0,0.0,0.33333334,0.0
STeqtJLakQQ[5],STeqtJLakQQ,STeqtJLakQQ_5,5,32.717,40.272,981,1208,-0.6666667,0.0,0.0,0.0,0.0,1.3333334,0.0
STeqtJLakQQ[6],STeqtJLakQQ,STeqtJLakQQ_6,6,39.442,43.465,1183,1303,-1.0,0.0,0.0,0.33333334,0.0,0.0,0.0
SWHmteF5Rlk[0],SWHmteF5Rlk,SWHmteF5Rlk_0,0,0.0,8.684,0,260,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
SWHmteF5Rlk[1],SWHmteF5Rlk,SWHmteF5Rlk_1,1,8.273,16.287,248,488,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
SWHmteF5Rlk[2],SWHmteF5Rlk,SWHmteF5Rlk_2,2,74.442,80.64,2233,2419,2.0,1.0,0.6666667,0.0,0.0,0.0,0.0
SWHmteF5Rlk[3],SWHmteF5Rlk,SWHmteF5Rlk_3,3,15.875,21.245,476,637,-0.6666667,0.0,1.0,0.0,0.0,0.0,0.0
SWHmteF5Rlk[4],SWHmteF5Rlk,SWHmteF5Rlk_4,4,27.13,36.161,813,1084,-0.6666667,0.0,0.6666667,0.0,0.0,0.0,0.0
SWHmteF5Rlk[5],SWHmteF5Rlk,SWHmteF5Rlk_5,5,35.8,40.961,1073,1228,-1.0,0.0,0.0,0.33333334,0.0,0.0,0.0
SWHmteF5Rlk[6],SWHmteF5Rlk,SWHmteF5Rlk_6,6,40.33,46.259,1209,1387,1.3333334,0.0,0.0,0.0,0.0,0.0,0.0
SWHmteF5Rlk[7],SWHmteF5Rlk,SWHmteF5Rlk_7,7,45.987,53.761,1379,1612,-0.33333334,0.0,1.0,0.0,0.0,0.0,0.0
SWhfaL7AdEc[0],SWhfaL7AdEc,SWhfaL7AdEc_0,0,0.0,17.843,0,535,0.33333334,1.6666666,0.0,0.0,0.0,0.0,0.0
SWhfaL7AdEc[1],SWhfaL7AdEc,SWhfaL7AdEc_1,1,16.843,28.239,505,847,-1.0,0.33333334,0.0,0.0,0.0,0.33333334,0.0
SWhfaL7AdEc[2],SWhfaL7AdEc,SWhfaL7AdEc_2,2,27.838,38.486,835,1154,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
SWhfaL7AdEc[3],SWhfaL7AdEc,SWhfaL7AdEc_3,3,37.965,51.137,1138,1534,0.6666667,0.6666667,0.0,0.6666667,0.33333334,0.0,0.0
SWhfaL7AdEc[4],SWhfaL7AdEc,SWhfaL7AdEc_4,4,50.756,69.835,1522,2095,0.6666667,1.3333334,0.0,0.0,0.0,0.0,0.0
SWhfaL7AdEc[5],SWhfaL7AdEc,SWhfaL7AdEc_5,5,68.835,89.161,2065,2674,1.3333334,1.3333334,0.0,0.0,0.0,0.0,0.0
SWhfaL7AdEc[6],SWhfaL7AdEc,SWhfaL7AdEc_6,6,88.161,98.949,2644,2968,1.6666666,1.0,0.0,0.0,0.0,0.0,0.0
SWhfaL7AdEc[7],SWhfaL7AdEc,SWhfaL7AdEc_7,7,98.238,105.135,2947,3154,2.0,1.3333334,0.0,0.0,0.0,0.0,0.0
SWhfaL7AdEc[8],SWhfaL7AdEc,SWhfaL7AdEc_8,8,104.604,110.902,3138,3327,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
SYQ_zv8dWng[0],SYQ_zv8dWng,SYQ_zv8dWng_0,0,0.0,6.05,0,181,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
SYQ_zv8dWng[1],SYQ_zv8dWng,SYQ_zv8dWng_1,1,5.589,12.795,167,383,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
SYQ_zv8dWng[2],SYQ_zv8dWng,SYQ_zv8dWng_2,2,11.884,24.239,356,727,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
SYQ_zv8dWng[3],SYQ_zv8dWng,SYQ_zv8dWng_3,3,23.727,30.963,711,928,-0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
SYQ_zv8dWng[4],SYQ_zv8dWng,SYQ_zv8dWng_4,4,30.362,35.503,910,1065,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
SYQ_zv8dWng[5],SYQ_zv8dWng,SYQ_zv8dWng_5,5,34.573,43.555,1037,1306,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
SYQ_zv8dWng[6],SYQ_zv8dWng,SYQ_zv8dWng_6,6,42.595,47.496,1277,1424,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
SYQ_zv8dWng[7],SYQ_zv8dWng,SYQ_zv8dWng_7,7,47.244,55.787,1417,1673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYQ_zv8dWng[8],SYQ_zv8dWng,SYQ_zv8dWng_8,8,54.787,60.167,1643,1805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYQ_zv8dWng[9],SYQ_zv8dWng,SYQ_zv8dWng_9,9,59.696,70.404,1790,2112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYnygYs-fAg[0],SYnygYs-fAg,SYnygYs-fAg_0,0,13.391,25.146,401,754,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
SYnygYs-fAg[10],SYnygYs-fAg,SYnygYs-fAg_10,10,43.912,50.439,1317,1513,0.6666667,0.33333334,0.0,0.0,1.6666666,0.0,0.0
SYnygYs-fAg[11],SYnygYs-fAg,SYnygYs-fAg_11,11,49.858,64.527,1495,1935,1.3333334,0.0,0.0,0.0,0.0,0.0,0.0
SYnygYs-fAg[12],SYnygYs-fAg,SYnygYs-fAg_12,12,63.527,67.6,1905,2027,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
SYnygYs-fAg[13],SYnygYs-fAg,SYnygYs-fAg_13,13,67.169,76.2,2015,2285,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
SYnygYs-fAg[14],SYnygYs-fAg,SYnygYs-fAg_14,14,75.57,92.863,2267,2785,2.0,2.0,0.0,0.0,0.0,0.0,0.0
SYnygYs-fAg[15],SYnygYs-fAg,SYnygYs-fAg_15,15,91.952,99.298,2758,2978,1.6666666,0.6666667,0.0,0.0,0.0,0.0,0.0
SYnygYs-fAg[1],SYnygYs-fAg,SYnygYs-fAg_1,1,24.286,35.373,728,1061,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
SYnygYs-fAg[2],SYnygYs-fAg,SYnygYs-fAg_2,2,98.827,108.178,2964,3245,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
SYnygYs-fAg[3],SYnygYs-fAg,SYnygYs-fAg_3,3,107.437,122.076,3223,3662,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
SYnygYs-fAg[4],SYnygYs-fAg,SYnygYs-fAg_4,4,121.645,125.648,3649,3769,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0
SYnygYs-fAg[5],SYnygYs-fAg,SYnygYs-fAg_5,5,124.648,132.532,3739,3975,1.0,0.6666667,0.0,0.0,0.0,0.0,0.0
SYnygYs-fAg[6],SYnygYs-fAg,SYnygYs-fAg_6,6,131.692,137.681,3950,4130,1.6666666,1.3333334,0.0,0.0,0.0,0.0,0.0
SYnygYs-fAg[7],SYnygYs-fAg,SYnygYs-fAg_7,7,137.2,142.809,4115,4284,0.6666667,0.6666667,0.0,0.0,0.0,0.0,0.0
SYnygYs-fAg[8],SYnygYs-fAg,SYnygYs-fAg_8,8,34.373,39.793,1031,1193,1.3333334,1.0,0.0,0.0,0.0,0.0,0.0
SYnygYs-fAg[9],SYnygYs-fAg,SYnygYs-fAg_9,9,38.823,44.403,1164,1332,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
SZ7HK5ns6mE[0],SZ7HK5ns6mE,SZ7HK5ns6mE_0,0,0.0,11.637,0,349,2.0,1.0,0.33333334,0.0,0.0,0.0,0.0
SZ7HK5ns6mE[1],SZ7HK5ns6mE,SZ7HK5ns6mE_1,1,11.515,19.769,345,593,1.6666666,1.0,0.0,0.0,0.0,0.0,0.0
SZ7HK5ns6mE[2],SZ7HK5ns6mE,SZ7HK5ns6mE_2,2,85.437,91.995,2563,2759,1.6666666,0.33333334,0.0,0.0,0.0,0.0,0.0
SZ7HK5ns6mE[3],SZ7HK5ns6mE,SZ7HK5ns6mE_3,3,26.631,32.56,798,976,2.0,1.0,0.33333334,0.0,0.0,0.0,0.0
SZ7HK5ns6mE[4],SZ7HK5ns6mE,SZ7HK5ns6mE_4,4,32.288,39.185,968,1175,1.6666666,0.33333334,0.0,0.0,0.33333334,0.0,0.33333334
SZ7HK5ns6mE[5],SZ7HK5ns6mE,SZ7HK5ns6mE_5,5,38.993,46.009,1169,1380,0.6666667,0.0,0.33333334,0.0,0.0,0.0,0.0
SZ7HK5ns6mE[6],SZ7HK5ns6mE,SZ7HK5ns6mE_6,6,55.914,69.615,1677,2088,-1.0,0.0,0.0,0.33333334,0.0,0.0,0.0
SZ7HK5ns6mE[7],SZ7HK5ns6mE,SZ7HK5ns6mE_7,7,69.823,77.857,2094,2335,1.3333334,0.33333334,0.6666667,0.0,0.0,0.33333334,0.0
SZRxuS6fn9s[0],SZRxuS6fn9s,SZRxuS6fn9s_0,0,2.695,7.327,80,219,-1.0,0.0,0.0,0.6666667,1.0,0.6666667,0.0
SZRxuS6fn9s[1],SZRxuS6fn9s,SZRxuS6fn9s_1,1,7.305,11.927,219,357,-2.0,0.0,0.0,2.0,0.0,1.3333334,0.0
SZRxuS6fn9s[2],SZRxuS6fn9s,SZRxuS6fn9s_2,2,10.927,15.618,327,468,-1.6666666,0.0,0.0,1.3333334,0.0,0.33333334,0.0
SZRxuS6fn9s[3],SZRxuS6fn9s,SZRxuS6fn9s_3,3,15.207,19.888,456,596,-0.6666667,0.0,0.0,0.33333334,0.33333334,0.33333334,0.0
S_ISgjJR1bc[0],S_ISgjJR1bc,S_ISgjJR1bc_0,0,19.357,25.466,580,763,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
S_mxvk4LEh0[0],S_mxvk4LEh0,S_mxvk4LEh0_0,0,16.584,34.196,497,1025,0.6666667,1.0,0.6666667,0.0,0.0,0.0,0.0
S_mxvk4LEh0[1],S_mxvk4LEh0,S_mxvk4LEh0_1,1,94.886,103.109,2846,3093,2.0,2.0,0.6666667,0.0,0.0,0.0,0.0
S_mxvk4LEh0[2],S_mxvk4LEh0,S_mxvk4LEh0_2,2,38.624,45.8,1158,1373,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0
S_mxvk4LEh0[3],S_mxvk4LEh0,S_mxvk4LEh0_3,3,45.109,60.337,1353,1810,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_mxvk4LEh0[4],S_mxvk4LEh0,S_mxvk4LEh0_4,4,59.766,64.008,1792,1920,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0
S_mxvk4LEh0[5],S_mxvk4LEh0,S_mxvk4LEh0_5,5,63.228,81.798,1896,2453,0.33333334,1.0,0.6666667,0.0,0.0,0.0,0.6666667
S_tGoxSEh5Y[0],S_tGoxSEh5Y,S_tGoxSEh5Y_0,0,68.536,81.219,2056,2436,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
SaNXCez-9iQ[0],SaNXCez-9iQ,SaNXCez-9iQ_0,0,0.0124716553288,5.01111111111,0,150,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
SaNXCez-9iQ[1],SaNXCez-9iQ,SaNXCez-9iQ_1,1,5.29047619048,9.28140589569,158,278,0.33333334,0.0,0.0,0.33333334,0.0,0.33333334,0.0
Sb2xMPwNKPo[0],Sb2xMPwNKPo,Sb2xMPwNKPo_0,0,0.0,6.908,0,207,0.33333334,0.0,0.33333334,0.0,0.0,0.0,0.33333334
Sb2xMPwNKPo[1],Sb2xMPwNKPo,Sb2xMPwNKPo_1,1,104.733,113.855,3141,3415,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334
Sb2xMPwNKPo[2],Sb2xMPwNKPo,Sb2xMPwNKPo_2,2,113.064,117.287,3391,3518,0.0,0.0,0.6666667,0.0,0.0,0.0,0.0
Sb2xMPwNKPo[3],Sb2xMPwNKPo,Sb2xMPwNKPo_3,3,9.639,17.663,289,529,1.6666666,0.33333334,0.0,0.0,0.33333334,0.0,0.33333334
Sb2xMPwNKPo[4],Sb2xMPwNKPo,Sb2xMPwNKPo_4,4,27.489,33.378,824,1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sb6ftNgzz9M[0],Sb6ftNgzz9M,Sb6ftNgzz9M_0,0,11.994,18.951,359,568,0.6666667,1.0,0.0,0.33333334,0.0,0.0,0.33333334
Sb6ftNgzz9M[1],Sb6ftNgzz9M,Sb6ftNgzz9M_1,1,18.599,28.519,557,855,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.6666667
Sb6ftNgzz9M[2],Sb6ftNgzz9M,Sb6ftNgzz9M_2,2,37.456,48.324,1123,1449,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0
Sb6ftNgzz9M[3],Sb6ftNgzz9M,Sb6ftNgzz9M_3,3,47.503,59.429,1425,1782,0.33333334,0.0,0.6666667,0.0,0.0,0.0,1.0
Sglx7douG_4[0],Sglx7douG_4,Sglx7douG_4_0,0,8.053,28.868,241,866,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0
Sglx7douG_4[1],Sglx7douG_4,Sglx7douG_4_1,1,28.267,54.27,848,1628,0.6666667,1.0,0.33333334,0.0,0.0,0.0,0.0
ShgrdU9WAJE[0],ShgrdU9WAJE,ShgrdU9WAJE_0,0,0.0,7.906,0,237,0.0,0.33333334,0.0,0.33333334,0.0,0.0,0.0
ShgrdU9WAJE[10],ShgrdU9WAJE,ShgrdU9WAJE_10,10,39.242,44.802,1177,1344,0.0,0.0,0.33333334,0.0,0.0,0.0,0.33333334
ShgrdU9WAJE[11],ShgrdU9WAJE,ShgrdU9WAJE_11,11,44.181,49.89,1325,1496,1.3333334,0.0,0.33333334,0.0,0.0,0.0,0.0
ShgrdU9WAJE[12],ShgrdU9WAJE,ShgrdU9WAJE_12,12,68.955,74.025,2068,2220,-0.33333334,0.33333334,0.33333334,0.0,0.0,0.0,0.33333334
ShgrdU9WAJE[1],ShgrdU9WAJE,ShgrdU9WAJE_1,1,7.544,14.391,226,431,0.33333334,0.33333334,0.0,0.0,0.0,0.0,0.0
ShgrdU9WAJE[2],ShgrdU9WAJE,ShgrdU9WAJE_2,2,80.169,87.215,2405,2616,-0.33333334,0.0,0.6666667,0.0,0.0,0.0,0.33333334
ShgrdU9WAJE[3],ShgrdU9WAJE,ShgrdU9WAJE_3,3,91.234,96.684,2737,2900,0.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0
ShgrdU9WAJE[4],ShgrdU9WAJE,ShgrdU9WAJE_4,4,98.966,104.965,2968,3148,2.0,0.6666667,0.0,0.0,0.0,0.0,0.0
ShgrdU9WAJE[5],ShgrdU9WAJE,ShgrdU9WAJE_5,5,103.965,114.354,3118,3430,2.3333333,1.3333334,0.33333334,0.0,0.0,0.0,0.33333334
ShgrdU9WAJE[6],ShgrdU9WAJE,ShgrdU9WAJE_6,6,15.596,22.902,467,687,1.0,0.6666667,0.33333334,0.0,0.0,0.0,0.33333334
ShgrdU9WAJE[7],ShgrdU9WAJE,ShgrdU9WAJE_7,7,123.291,129.789,3698,3893,-1.0,0.6666667,0.33333334,0.0,0.0,0.0,0.33333334
ShgrdU9WAJE[8],ShgrdU9WAJE,ShgrdU9WAJE_8,8,145.92,149.903,4377,4497,1.6666666,0.6666667,0.0,0.0,0.0,0.0,0.0
ShgrdU9WAJE[9],ShgrdU9WAJE,ShgrdU9WAJE_9,9,31.48,39.783,944,1193,1.3333334,0.6666667,0.0,0.0,0.0,0.0,0.0
Sir2QeCh4B0[0],Sir2QeCh4B0,Sir2QeCh4B0_0,0,-0.487528344671,7.87573696145,-15,236,-0.33333334,0.0,0.0,0.0,0.0,0.0,0.0
Sir2QeCh4B0[1],Sir2QeCh4B0,Sir2QeCh4B0_1,1,6.87573696145,9.83129251701,206,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sir2QeCh4B0[2],Sir2QeCh4B0,Sir2QeCh4B0_2,2,8.83129251701,15.1292517007,264,453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sir2QeCh4B0[3],Sir2QeCh4B0,Sir2QeCh4B0_3,3,14.7578231293,21.5446712018,442,646,1.0,0.33333334,0.33333334,0.0,0.0,0.0,0.0
